Destination Latitude,Destination Longitude,Origin Airport Name,City,Country,Origin Latitude,Origin Longitude,Business Passangers,Passangers,Destination Name,Destination Code,Departure Date Month,Destination Country Name,Origin,Route_Type
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,42,Djerba,DJE,01-12-2019,Tunisie,LUX,LUX-DJE
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Tenerife Sud,TFS,01-09-2020,Spain,LUX,LUX-TFS
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Djerba,DJE,01-12-2019,Tunisie,LUX,LUX-DJE
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,London,LON,01-11-2019,Great Britain,LUX,LUX-LON
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,17,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Madeira,FNC,01-05-2020,Portugal,LUX,LUX-FNC
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Vienna,VIE,01-12-2019,Autriche,LUX,LUX-VIE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Gran Canaria,LPA,01-10-2020,Spain,LUX,LUX-LPA
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Marsa Alam,RMF,01-02-2020,Egypte,LUX,LUX-RMF
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,40,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Hurghada,HRG,01-10-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Hurghada,HRG,01-06-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Hurghada,HRG,01-05-2020,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Malaga,AGP,01-12-2019,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Malaga,AGP,01-02-2020,Spain,LUX,LUX-AGP
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Palma Mallorca,PMI,01-04-2020,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,100,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
25.6135,55.9388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,RAS AL KHAIMAH,RKT,01-03-2020,Arab Emirates,LUX,LUX-RKT
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Vienna,VIE,01-01-2020,Autriche,LUX,LUX-VIE
40.6576,17.947,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Brindisi,BDS,01-08-2020,Italie,LUX,LUX-BDS
25.6135,55.9388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,36,RAS AL KHAIMAH,RKT,01-12-2019,Arab Emirates,LUX,LUX-RKT
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Rhodos,RHO,01-05-2020,Grece,LUX,LUX-RHO
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Agadir,AGA,01-11-2019,Maroc,LUX,LUX-AGA
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Faro,FAO,01-05-2020,Portugal,LUX,LUX-FAO
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,72,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Tenerife Sud,TFS,01-11-2019,Spain,LUX,LUX-TFS
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Agadir,AGA,01-02-2020,Maroc,LUX,LUX-AGA
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,76,Agadir,AGA,01-01-2020,Maroc,LUX,LUX-AGA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,72,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Gran Canaria,LPA,01-03-2020,Spain,LUX,LUX-LPA
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,76,Faro,FAO,01-07-2020,Portugal,LUX,LUX-FAO
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Palma Mallorca,PMI,01-01-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Palma Mallorca,PMI,01-08-2020,Spain,LUX,LUX-PMI
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,London,LON,01-12-2019,Great Britain,LUX,LUX-LON
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Tenerife Sud,TFS,01-03-2020,Spain,LUX,LUX-TFS
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,7,112,Berlin,BER,01-11-2019,Allemagne,LUX,LUX-BER
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Marrakech,RAK,01-11-2019,Maroc,LUX,LUX-RAK
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Heraklion,HER,01-08-2020,Grece,LUX,LUX-HER
40.4719,-3.5626,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Madrid,MAD,01-12-2019,Spain,LUX,LUX-MAD
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Vienna,VIE,01-11-2019,Autriche,LUX,LUX-VIE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Palma Mallorca,PMI,01-07-2020,Spain,LUX,LUX-PMI
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Lanzarote,ACE,01-12-2019,Spain,LUX,LUX-ACE
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,London,LON,01-12-2019,Great Britain,LUX,LUX-LON
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Gran Canaria,LPA,01-05-2020,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,17,Gran Canaria,LPA,01-02-2020,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Gran Canaria,LPA,01-03-2020,Spain,LUX,LUX-LPA
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Palma Mallorca,PMI,01-07-2020,Spain,LUX,LUX-PMI
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Agadir,AGA,01-04-2020,Maroc,LUX,LUX-AGA
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Djerba,DJE,01-08-2020,Tunisie,LUX,LUX-DJE
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hamburg,HAM,01-03-2020,Allemagne,LUX,LUX-HAM
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Vienna,VIE,01-12-2019,Autriche,LUX,LUX-VIE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Djerba,DJE,01-01-2020,Tunisie,LUX,LUX-DJE
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Djerba,DJE,01-01-2020,Tunisie,LUX,LUX-DJE
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Djerba,DJE,01-01-2020,Tunisie,LUX,LUX-DJE
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Malaga,AGP,01-04-2020,Spain,LUX,LUX-AGP
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Rhodos,RHO,01-06-2020,Grece,LUX,LUX-RHO
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,6,120,Lanzarote,ACE,01-04-2020,Spain,LUX,LUX-ACE
48.3538,11.7861,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,19,Munchen,MUC,01-12-2019,Allemagne,LUX,LUX-MUC
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,11,Marrakech,RAK,01-11-2019,Maroc,LUX,LUX-RAK
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Malaga,AGP,01-01-2020,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,57,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
43.6584,7.2159,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Nice-cote d'azur,NCE,01-02-2020,France,LUX,LUX-NCE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Tenerife Sud,TFS,01-02-2020,Spain,LUX,LUX-TFS
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Malaga,AGP,01-05-2020,Spain,LUX,LUX-AGP
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Lanzarote,ACE,01-03-2020,Spain,LUX,LUX-ACE
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Sal,SID,01-02-2020,Cap Vert,LUX,LUX-SID
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,London,LON,01-12-2019,Great Britain,LUX,LUX-LON
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Sal,SID,01-12-2019,Cap Vert,LUX,LUX-SID
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Marsa Alam,RMF,01-11-2019,Egypte,LUX,LUX-RMF
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
40.886,14.2908,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Naples,NAP,01-06-2020,Italie,LUX,LUX-NAP
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Agadir,AGA,01-12-2019,Maroc,LUX,LUX-AGA
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Faro,FAO,01-12-2019,Portugal,LUX,LUX-FAO
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,65,Madeira,FNC,01-04-2020,Portugal,LUX,LUX-FNC
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,6,90,Tenerife Sud,TFS,01-04-2020,Spain,LUX,LUX-TFS
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
44.1083,15.3467,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,ZADAR,ZAD,01-06-2020,Croatia,LUX,LUX-ZAD
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Hurghada,HRG,01-03-2020,Egypte,LUX,LUX-HRG
41.2481,-8.6814,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Porto,OPO,01-11-2019,Portugal,LUX,LUX-OPO
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hamburg,HAM,01-12-2019,Allemagne,LUX,LUX-HAM
25.6135,55.9388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,RAS AL KHAIMAH,RKT,01-11-2019,Arab Emirates,LUX,LUX-RKT
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Vienna,VIE,01-11-2019,Autriche,LUX,LUX-VIE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Faro,FAO,01-12-2019,Portugal,LUX,LUX-FAO
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Agadir,AGA,01-09-2020,Maroc,LUX,LUX-AGA
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Berlin,BER,01-11-2019,Allemagne,LUX,LUX-BER
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Lisboa,LIS,01-09-2020,Portugal,LUX,LUX-LIS
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Lisboa,LIS,01-09-2020,Portugal,LUX,LUX-LIS
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Rhodos,RHO,01-04-2020,Grece,LUX,LUX-RHO
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Lanzarote,ACE,01-04-2020,Spain,LUX,LUX-ACE
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,33,Marsa Alam,RMF,01-08-2020,Egypte,LUX,LUX-RMF
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Tenerife Sud,TFS,01-02-2020,Spain,LUX,LUX-TFS
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Tenerife Sud,TFS,01-03-2020,Spain,LUX,LUX-TFS
35.8575,14.4775,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Malte,MLA,01-07-2020,Malte,LUX,LUX-MLA
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,85,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Tenerife Sud,TFS,01-11-2019,Spain,LUX,LUX-TFS
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Fuerteventura,FUE,01-04-2020,Spain,LUX,LUX-FUE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Gran Canaria,LPA,01-07-2020,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Malaga,AGP,01-03-2020,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Hurghada,HRG,01-10-2020,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Hurghada,HRG,01-10-2020,Egypte,LUX,LUX-HRG
36.7933,27.0917,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Kos,KGS,01-06-2020,Grece,LUX,LUX-KGS
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Gran Canaria,LPA,01-01-2020,Spain,LUX,LUX-LPA
37.4668,15.0664,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Catania,CTA,01-05-2020,Italie,LUX,LUX-CTA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Sal,SID,01-01-2020,Cap Vert,LUX,LUX-SID
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Fuerteventura,FUE,01-02-2020,Spain,LUX,LUX-FUE
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Rome,ROM,01-02-2020,Italie,LUX,LUX-ROM
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Rome,ROM,01-12-2019,Italie,LUX,LUX-ROM
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Rome,ROM,01-12-2019,Italie,LUX,LUX-ROM
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Agadir,AGA,01-12-2019,Maroc,LUX,LUX-AGA
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Vienna,VIE,01-12-2019,Autriche,LUX,LUX-VIE
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-02-2020,Portugal,LUX,LUX-FAO
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,80,Tenerife Sud,TFS,01-04-2020,Spain,LUX,LUX-TFS
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Sal,SID,01-11-2019,Cap Vert,LUX,LUX-SID
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,68,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Malaga,AGP,01-04-2020,Spain,LUX,LUX-AGP
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,33,Rhodos,RHO,01-09-2020,Grece,LUX,LUX-RHO
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Agadir,AGA,01-11-2019,Maroc,LUX,LUX-AGA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Gran Canaria,LPA,01-04-2020,Spain,LUX,LUX-LPA
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,50,Hamburg,HAM,01-03-2020,Allemagne,LUX,LUX-HAM
40.4719,-3.5626,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Madrid,MAD,01-12-2019,Spain,LUX,LUX-MAD
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Malaga,AGP,01-01-2020,Spain,LUX,LUX-AGP
36.7933,27.0917,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Kos,KGS,01-05-2020,Grece,LUX,LUX-KGS
25.6135,55.9388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,57,RAS AL KHAIMAH,RKT,01-12-2019,Arab Emirates,LUX,LUX-RKT
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Heraklion,HER,01-10-2020,Grece,LUX,LUX-HER
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Marsa Alam,RMF,01-01-2020,Egypte,LUX,LUX-RMF
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,85,Lanzarote,ACE,01-02-2020,Spain,LUX,LUX-ACE
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
43.6584,7.2159,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Nice-cote d'azur,NCE,01-11-2019,France,LUX,LUX-NCE
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,80,Hurghada,HRG,01-08-2020,Egypte,LUX,LUX-HRG
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Marsa Alam,RMF,01-12-2019,Egypte,LUX,LUX-RMF
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Agadir,AGA,01-02-2020,Maroc,LUX,LUX-AGA
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Burgas,BOJ,01-08-2020,Bulgarie,LUX,LUX-BOJ
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,64,Burgas,BOJ,01-08-2020,Bulgarie,LUX,LUX-BOJ
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Marsa Alam,RMF,01-12-2019,Egypte,LUX,LUX-RMF
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Madeira,FNC,01-01-2020,Portugal,LUX,LUX-FNC
